time,pwma,pwmb,pitch,motor_a_speed,motor_b_speed,target_speed,target_angle,running_success_flag,angle_error
0.61,-17,-17,3.29,0,0,0,2.86,1,-0.43
0.614998,-16,-16,3.26,0,0,0,2.86,1,-0.4
0.619995,-13,-13,3.23,0,-2,0,3.26,1,0.0299999999999998
0.625,17,17,3.19,0,-2,0,3.26,1,0.0699999999999998
0.629997,14,14,3.2,-2,-2,0,3.06,1,-0.14
0.634994,0,0,3.17,-2,-2,0,3.06,1,-0.11
0.639999,4,4,3.1,0,0,0,2.85,1,-0.25
0.644997,-19,-19,3.11,0,0,0,2.85,1,-0.26
0.649994,-28,-28,3.12,0,0,0,3.25,1,0.13
0.654999,-7,-7,3.18,0,0,0,3.25,1,0.0699999999999998
0.659996,-15,-15,3.27,0,-2,0,3.25,1,-0.02
0.665001,-6,-6,3.24,0,-2,0,3.25,1,0.00999999999999979
0.669998,-1,-1,3.28,-2,0,0,3.05,1,-0.23
0.674995,-10,-10,3.23,-2,0,0,3.05,1,-0.18
0.68,-9,-9,3.18,0,0,0,3.04,1,-0.14
0.684997,-9,-9,3.23,0,0,0,3.04,1,-0.19
0.689995,-22,-22,3.25,0,0,0,3.24,1,-0.00999999999999979
0.695,-22,-22,3.26,0,0,0,3.24,1,-0.0199999999999996
0.699997,-10,-10,3.3,0,0,0,3.24,1,-0.0599999999999996
0.704994,-10,-10,3.3,0,0,0,3.24,1,-0.0599999999999996
0.709999,-3,-3,3.3,-2,-2,0,3.24,1,-0.0599999999999996
0.714996,-3,-3,3.26,-2,-2,0,3.24,1,-0.0199999999999996
0.719993,3,3,3.23,0,0,0,2.83,1,-0.4
0.724998,3,3,3.28,0,0,0,2.83,1,-0.45
0.729996,-36,-36,3.31,0,0,0,3.23,1,-0.0800000000000001
0.735,-40,-40,3.3,0,0,0,3.23,1,-0.0699999999999998
0.739998,-5,-5,3.36,0,0,0,3.23,1,-0.13
0.744995,-7,-7,3.33,0,0,0,3.23,1,-0.1
0.75,-1,-1,3.35,0,-2,0,3.23,1,-0.12
0.754997,5,5,3.25,0,-2,0,3.23,1,-0.02
0.759994,21,21,3.13,0,0,0,3.03,1,-0.1
0.764999,31,31,3.14,0,0,0,3.03,1,-0.11
0.769997,7,7,3.15,0,0,0,3.23,1,0.0800000000000001
0.774994,-3,-3,3.17,0,0,0,3.23,1,0.0600000000000001
0.779999,9,9,3.17,0,0,0,3.23,1,0.0600000000000001
0.784996,12,12,3.1,0,0,0,3.23,1,0.13
0.790001,20,20,3.11,0,0,0,3.23,1,0.12
0.794998,17,17,3.14,0,0,0,3.23,1,0.0899999999999999
0.799995,13,13,3.08,0,0,0,3.23,1,0.15
0.805,20,20,3.09,0,0,0,3.23,1,0.14
0.809997,20,20,3.06,2,0,0,3.23,1,0.17
0.814995,22,22,3.05,2,0,0,3.23,1,0.18
0.82,23,23,3.01,0,0,0,3.43,1,0.42
0.824997,27,27,3.04,0,0,0,3.43,1,0.39
0.829994,39,39,3.01,2,0,0,3.23,1,0.22
0.834999,43,43,2.99,2,0,0,3.23,1,0.24
0.839996,31,31,2.88,0,2,0,3.44,1,0.56
0.844993,39,39,2.99,0,2,0,3.44,1,0.45
0.849998,42,42,2.95,0,2,0,3.44,1,0.49
0.854996,46,46,2.91,0,2,0,3.44,1,0.53
0.86,55,55,2.79,2,2,0,3.44,1,0.65
0.864998,64,64,2.88,2,2,0,3.44,1,0.56
0.869995,50,50,2.81,0,0,0,3.65,1,0.84
0.875,54,54,2.77,0,0,0,3.65,1,0.88
0.879997,73,73,2.7,2,2,0,3.25,1,0.55
0.884994,71,71,2.76,2,2,0,3.25,1,0.49
0.889999,26,26,2.75,2,2,0,3.66,1,0.91
0.894997,19,19,2.86,2,2,0,3.66,1,0.8
0.899994,37,37,2.92,2,2,0,3.67,1,0.75
0.904999,34,34,2.94,2,2,0,3.67,1,0.73
0.909996,37,37,2.94,0,0,0,3.67,1,0.73
0.915001,40,40,2.99,0,0,0,3.67,1,0.68
0.919998,37,37,3,0,2,0,3.28,1,0.28
0.924995,36,36,3.06,0,2,0,3.28,1,0.22
0.93,1,1,3.04,2,0,0,3.48,1,0.44
0.934997,2,2,3.1,2,0,0,3.48,1,0.38
0.939995,7,7,3.2,0,2,0,3.48,1,0.28
0.945,-3,-3,3.22,0,2,0,3.48,1,0.26
0.949997,3,3,3.22,0,2,0,3.49,1,0.27
0.954994,11,11,3.24,0,2,0,3.49,1,0.25
0.959999,13,13,3.23,2,0,0,3.49,1,0.26
0.964996,16,16,3.26,2,0,0,3.49,1,0.23
0.969993,15,15,3.24,0,0,0,3.5,1,0.26
0.974998,20,20,3.24,0,0,0,3.5,1,0.26
0.979996,22,22,3.21,0,0,0,3.3,1,0.0899999999999999
0.985,26,26,3.21,0,0,0,3.3,1,0.0899999999999999
0.989998,11,11,3.17,0,0,0,3.3,1,0.13
0.994995,13,13,3.2,0,0,0,3.3,1,0.0999999999999996
1,7,7,3.21,2,0,0,3.3,1,0.0899999999999999
1.004997,7,7,3.18,2,0,0,3.3,1,0.12
1.009994,12,12,3.15,0,0,0,3.5,1,0.35
1.014999,14,14,3.18,0,0,0,3.5,1,0.32
1.019997,23,23,3.18,0,0,0,3.3,1,0.12
1.024994,23,23,3.17,0,0,0,3.3,1,0.13
1.029999,11,11,3.13,0,0,0,3.3,1,0.17
1.034996,14,14,3.16,0,0,0,3.3,1,0.14
1.040001,8,8,3.16,0,0,0,3.3,1,0.14
1.044998,7,7,3.14,0,0,0,3.3,1,0.16
1.049995,11,11,3.12,0,0,0,3.3,1,0.18
1.055,13,13,3.15,0,0,0,3.3,1,0.15
1.059997,7,7,3.16,2,0,0,3.3,1,0.14
1.064995,5,5,3.14,2,0,0,3.3,1,0.16
1.07,9,9,3.12,0,0,0,3.5,1,0.38
1.074997,11,11,3.16,0,0,0,3.5,1,0.34
1.079994,20,20,3.18,0,0,0,3.3,1,0.12
1.084999,18,18,3.17,0,0,0,3.3,1,0.13
1.089996,6,6,3.15,0,0,0,3.3,1,0.15
1.094993,7,7,3.19,0,0,0,3.3,1,0.11
1.099998,1,1,3.21,0,0,0,3.3,1,0.0899999999999999
1.104996,-1,-1,3.21,0,0,0,3.3,1,0.0899999999999999
1.11,2,2,3.19,0,0,0,3.3,1,0.11
1.114998,4,4,3.22,0,0,0,3.3,1,0.0799999999999996
1.119995,-1,-1,3.24,0,0,0,3.3,1,0.0599999999999996
1.125,-4,-4,3.25,0,0,0,3.3,1,0.0499999999999998
1.129997,-3,-3,3.24,0,0,0,3.3,1,0.0599999999999996
1.134994,-2,-2,3.25,0,0,0,3.3,1,0.0499999999999998
1.139999,-5,-5,3.28,0,0,0,3.3,1,0.02
1.144997,-8,-8,3.29,0,0,0,3.3,1,0.00999999999999979
1.149994,-8,-8,3.28,0,0,0,3.3,1,0.02
1.154999,-7,-7,3.31,0,0,0,3.3,1,-0.0100000000000002
1.159996,-10,-10,3.34,0,0,0,3.3,1,-0.04
1.165001,-14,-14,3.34,0,0,0,3.3,1,-0.04
1.169998,-14,-14,3.35,0,0,0,3.3,1,-0.0500000000000003
1.174995,-13,-13,3.36,0,0,0,3.3,1,-0.0600000000000001
1.18,-15,-15,3.41,0,0,0,3.3,1,-0.11
1.184997,-20,-20,3.4,0,0,0,3.3,1,-0.1
1.189995,-19,-19,3.42,0,0,0,3.3,1,-0.12
1.195,-21,-21,3.45,0,0,0,3.3,1,-0.15
1.199997,-24,-24,3.5,0,0,0,3.3,1,-0.2
1.204994,-28,-28,3.46,0,0,0,3.3,1,-0.16
1.209999,-23,-23,3.49,0,0,0,3.3,1,-0.19
1.214996,-26,-26,3.51,0,0,0,3.3,1,-0.21
1.219993,-31,-31,3.58,0,0,0,3.3,1,-0.28
1.224998,-36,-36,3.54,0,0,0,3.3,1,-0.24
1.229996,-29,-29,3.55,-2,0,0,3.3,1,-0.25
1.235,-31,-31,3.58,-2,0,0,3.3,1,-0.28
1.239998,-37,-37,3.67,0,0,0,3.1,1,-0.57
1.244995,-45,-45,3.61,0,0,0,3.1,1,-0.51
1.25,-50,-50,3.63,0,-2,0,3.3,1,-0.33
1.254997,-51,-51,3.65,0,-2,0,3.3,1,-0.35
1.259994,-42,-42,3.78,0,0,0,3.1,1,-0.68
1.264999,-54,-54,3.74,0,0,0,3.1,1,-0.64
1.269997,-59,-59,3.74,-2,-2,0,3.3,1,-0.44
1.274994,-54,-54,3.73,-2,-2,0,3.3,1,-0.43
1.279999,-35,-35,3.81,-2,-2,0,2.89,1,-0.92
1.284996,-41,-41,3.78,-2,-2,0,2.89,1,-0.89
1.290001,-63,-63,3.8,-2,-2,0,2.88,1,-0.92
1.294998,-58,-58,3.73,-2,-2,0,2.88,1,-0.85
1.299995,-49,-49,3.76,-2,-2,0,2.87,1,-0.89
1.305,-51,-51,3.7,-2,-2,0,2.87,1,-0.83
1.309997,-45,-45,3.75,-2,-2,0,2.87,1,-0.88
1.314995,-43,-43,3.64,-2,-2,0,2.87,1,-0.77
1.32,-27,-27,3.6,-2,-2,0,2.86,1,-0.74
1.324997,-19,-19,3.49,-2,-2,0,2.86,1,-0.63
1.329994,-8,-8,3.48,-2,-2,0,2.85,1,-0.63
1.334999,-8,-8,3.39,-2,-2,0,2.85,1,-0.54
1.339996,-3,-3,3.3,-2,-2,0,2.84,1,-0.46
1.344993,5,5,3.23,-2,-2,0,2.84,1,-0.39
1.349998,7,7,3.17,-2,-2,0,2.83,1,-0.34
1.354996,5,5,3.14,-2,-2,0,2.83,1,-0.31
1.36,0,0,3.12,0,-2,0,2.83,1,-0.29
1.364998,-3,-3,3.09,0,-2,0,2.83,1,-0.26
1.369995,-4,-4,3.06,0,0,0,3.02,1,-0.04
1.375,-6,-6,3.06,0,0,0,3.02,1,-0.04
1.379997,3,3,3.08,-2,0,0,3.22,1,0.14
1.384994,-2,-2,3.08,-2,0,0,3.22,1,0.14
1.389999,13,13,3.08,0,0,0,3.02,1,-0.0600000000000001
1.394997,14,14,3.07,0,0,0,3.02,1,-0.0499999999999998
1.399994,-2,-2,3.05,0,0,0,3.22,1,0.17
1.404999,-2,-2,3.12,0,0,0,3.22,1,0.1
1.409996,5,5,3.13,2,0,0,3.22,1,0.0900000000000003
1.415001,5,5,3.12,2,0,0,3.22,1,0.1
1.419998,11,11,3.1,0,0,0,3.42,1,0.32
1.424995,14,14,3.11,0,0,0,3.42,1,0.31
1.43,28,28,3.12,0,0,0,3.22,1,0.1
1.434997,27,27,3.13,0,0,0,3.22,1,0.0900000000000003
1.439995,13,13,3.05,0,0,0,3.22,1,0.17
1.445,22,22,3.12,0,0,0,3.22,1,0.1
1.449997,15,15,3.09,2,0,0,3.22,1,0.13
1.454994,17,17,3.08,2,0,0,3.22,1,0.14
1.459999,21,21,3.03,0,2,0,3.42,1,0.39
1.464996,26,26,3.06,0,2,0,3.42,1,0.36
1.469993,37,37,3.05,0,0,0,3.43,1,0.38
1.474998,39,39,3.02,0,0,0,3.43,1,0.41
1.479996,44,44,2.92,2,0,0,3.23,1,0.31
1.485,55,55,3,2,0,0,3.23,1,0.23
1.489998,29,29,2.98,2,2,0,3.43,1,0.45
1.494995,30,30,2.94,2,2,0,3.43,1,0.49
1.5,54,54,2.86,0,0,0,3.64,1,0.78
1.504997,61,61,2.89,0,0,0,3.64,1,0.75
1.509994,70,70,2.88,2,0,0,3.24,1,0.36
1.514999,68,68,2.88,2,0,0,3.24,1,0.36
1.519997,40,40,2.72,2,0,0,3.44,1,0.72
1.524994,55,55,2.77,2,0,0,3.44,1,0.67
1.529999,59,59,2.67,2,2,0,3.45,1,0.78
1.534996,56,56,2.76,2,2,0,3.45,1,0.69
1.540001,41,41,2.75,2,2,0,3.65,1,0.9
1.544998,35,35,2.77,2,2,0,3.65,1,0.88
1.549995,45,45,2.77,2,4,0,3.66,1,0.89
1.555,38,38,2.93,2,4,0,3.66,1,0.73
1.559997,18,18,2.96,2,2,0,3.87,1,0.91
1.564995,17,17,3.02,2,2,0,3.87,1,0.85
1.57,35,35,2.98,2,2,0,3.68,1,0.7
1.574997,40,40,3.1,2,2,0,3.68,1,0.58
1.579994,12,12,3.16,2,2,0,3.69,1,0.53
1.584999,5,5,3.22,2,2,0,3.69,1,0.47
1.589996,5,5,3.2,2,2,0,3.7,1,0.5
1.594993,8,8,3.3,2,2,0,3.7,1,0.4
1.599998,-4,-4,3.41,2,2,0,3.71,1,0.3
1.604996,-13,-13,3.46,2,2,0,3.71,1,0.25
1.61,-9,-9,3.44,0,2,0,3.71,1,0.27
1.614998,3,3,3.46,0,2,0,3.71,1,0.25
1.619995,6,6,3.5,0,0,0,3.52,1,0.02
1.625,1,1,3.55,0,0,0,3.52,1,-0.0299999999999998
1.629997,-16,-16,3.56,0,2,0,3.32,1,-0.24
1.634994,-11,-11,3.55,0,2,0,3.32,1,-0.23
1.639999,-19,-19,3.59,0,0,0,3.52,1,-0.0699999999999998
1.644997,-20,-20,3.57,0,0,0,3.52,1,-0.0499999999999998
1.649994,-1,-1,3.54,0,0,0,3.32,1,-0.22
1.654999,6,6,3.5,0,0,0,3.32,1,-0.18
1.659996,-4,-4,3.45,0,0,0,3.32,1,-0.13
1.665001,-3,-3,3.48,0,0,0,3.32,1,-0.16
1.669998,-8,-8,3.47,0,0,0,3.32,1,-0.15
1.674995,-9,-9,3.44,0,0,0,3.32,1,-0.12
1.68,-6,-6,3.45,0,0,0,3.32,1,-0.13
1.684997,-8,-8,3.42,0,0,0,3.32,1,-0.1
1.689995,-6,-6,3.41,0,0,0,3.32,1,-0.0900000000000003
1.695,-7,-7,3.42,0,0,0,3.32,1,-0.1
1.699997,-10,-10,3.42,0,0,0,3.32,1,-0.1
1.704994,-10,-10,3.4,0,0,0,3.32,1,-0.0800000000000001
1.709999,-8,-8,3.41,0,0,0,3.32,1,-0.0900000000000003
1.714996,-10,-10,3.42,0,0,0,3.32,1,-0.1
1.719993,-13,-13,3.44,0,0,0,3.32,1,-0.12
1.724998,-16,-16,3.42,0,0,0,3.32,1,-0.1
1.729996,-13,-13,3.42,0,0,0,3.32,1,-0.1
1.735,-14,-14,3.44,0,0,0,3.32,1,-0.12
1.739998,-18,-18,3.49,0,0,0,3.32,1,-0.17
1.744995,-23,-23,3.46,0,0,0,3.32,1,-0.14
1.75,-19,-19,3.46,-2,0,0,3.32,1,-0.14
1.754997,-20,-20,3.49,-2,0,0,3.32,1,-0.17
1.759994,-25,-25,3.55,0,0,0,3.12,1,-0.43
1.764999,-31,-31,3.51,0,0,0,3.12,1,-0.39
1.769997,-41,-41,3.53,0,0,0,3.32,1,-0.21
1.774994,-43,-43,3.56,0,0,0,3.32,1,-0.24
1.779999,-33,-33,3.64,0,0,0,3.32,1,-0.32
1.784996,-41,-41,3.57,0,0,0,3.32,1,-0.25
1.790001,-30,-30,3.61,0,0,0,3.32,1,-0.29
1.794998,-33,-33,3.62,0,0,0,3.32,1,-0.3
1.799995,-39,-39,3.71,0,-2,0,3.32,1,-0.39
1.805,-48,-48,3.67,0,-2,0,3.32,1,-0.35
1.809997,-39,-39,3.65,0,-2,0,3.12,1,-0.53
1.814995,-37,-37,3.67,0,-2,0,3.12,1,-0.55
1.82,-55,-55,3.77,-2,-2,0,3.11,1,-0.66
1.824997,-60,-60,3.69,-2,-2,0,3.11,1,-0.58
1.829994,-45,-45,3.68,0,-2,0,2.91,1,-0.77
1.834999,-38,-38,3.64,0,-2,0,2.91,1,-0.73
1.839996,-49,-49,3.67,-2,-2,0,3.1,1,-0.57
1.844993,-54,-54,3.61,-2,-2,0,3.1,1,-0.51
1.849998,-36,-36,3.64,-2,0,0,2.89,1,-0.75
1.854996,-40,-40,3.64,-2,0,0,2.89,1,-0.75
1.86,-57,-57,3.71,0,-2,0,3.09,1,-0.62
1.864998,-61,-61,3.67,0,-2,0,3.09,1,-0.58
1.869995,-38,-38,3.64,-2,0,0,3.09,1,-0.55
1.875,-27,-27,3.57,-2,0,0,3.09,1,-0.48
1.879997,-19,-19,3.57,-2,-2,0,3.08,1,-0.49
1.884994,-22,-22,3.51,-2,-2,0,3.08,1,-0.43
1.889999,-21,-21,3.55,-2,-2,0,2.87,1,-0.68
1.894997,-27,-27,3.54,-2,-2,0,2.87,1,-0.67
1.899994,-41,-41,3.53,-2,-2,0,2.87,1,-0.66
1.904999,-39,-39,3.5,-2,-2,0,2.87,1,-0.63
1.909996,-36,-36,3.5,-2,-2,0,2.86,1,-0.64
1.915001,-37,-37,3.45,-2,-2,0,2.86,1,-0.59
1.919998,-33,-33,3.47,-2,-2,0,2.85,1,-0.62
1.924995,-34,-34,3.44,-2,-2,0,2.85,1,-0.59
1.93,-34,-34,3.47,0,-2,0,2.84,1,-0.63
1.934997,-34,-34,3.4,0,-2,0,2.84,1,-0.56
1.939995,-24,-24,3.39,0,-2,0,3.04,1,-0.35
1.945,-22,-22,3.37,0,-2,0,3.04,1,-0.33
1.949997,-8,-8,3.4,-2,-2,0,3.03,1,-0.37
1.954994,-9,-9,3.31,-2,-2,0,3.03,1,-0.28
1.959999,4,4,3.24,-2,-2,0,2.83,1,-0.41
1.964996,9,9,3.18,-2,-2,0,2.83,1,-0.35
1.969993,-8,-8,3.2,-2,-2,0,2.82,1,-0.38
1.974998,-17,-17,3.21,-2,-2,0,2.82,1,-0.39
1.979996,-20,-20,3.2,0,0,0,2.81,1,-0.39
1.985,-16,-16,3.14,0,0,0,2.81,1,-0.33
1.989998,-9,-9,3.15,0,0,0,3.21,1,0.0600000000000001
1.994995,-10,-10,3.12,0,0,0,3.21,1,0.0899999999999999
2,22,22,3.09,-2,-2,0,3.21,1,0.12
2.004997,23,23,3.08,-2,-2,0,3.21,1,0.13
2.009994,23,23,3.08,0,0,0,2.8,1,-0.28
2.014999,22,22,3.04,0,0,0,2.8,1,-0.24
2.019997,-4,-4,2.96,0,0,0,3.2,1,0.24
2.024994,1,1,3.04,0,0,0,3.2,1,0.16
2.029999,17,17,3.06,0,0,0,3.2,1,0.14
2.034996,13,13,3.04,0,0,0,3.2,1,0.16
2.040001,18,18,3,0,2,0,3.2,1,0.2
2.044998,26,26,3,0,2,0,3.2,1,0.2
2.049995,25,25,3.01,0,0,0,3.4,1,0.39
2.055,23,23,3.02,0,0,0,3.4,1,0.38
2.059997,40,40,2.94,2,2,0,3.2,1,0.26
2.064995,49,49,2.98,2,2,0,3.2,1,0.22
2.07,30,30,2.96,0,0,0,3.61,1,0.65
2.074997,32,32,2.93,0,0,0,3.61,1,0.68
2.079994,68,68,2.84,0,2,0,3.21,1,0.37
2.084999,76,76,2.9,0,2,0,3.21,1,0.31
2.089996,38,38,2.86,0,2,0,3.42,1,0.56
2.094993,42,42,2.83,0,2,0,3.42,1,0.59
2.099998,65,65,2.71,2,0,0,3.42,1,0.71
2.104996,75,75,2.75,2,0,0,3.42,1,0.67
2.11,65,65,2.72,2,2,0,3.42,1,0.7
2.114998,63,63,2.74,2,2,0,3.42,1,0.68
2.119995,64,64,2.57,0,2,0,3.63,1,1.06
2.125,79,79,2.66,0,2,0,3.63,1,0.97
2.129997,80,80,2.6,2,2,0,3.44,1,0.84
2.134994,76,76,2.64,2,2,0,3.44,1,0.8
2.139999,53,53,2.58,4,2,0,3.64,1,1.06
2.144997,52,52,2.63,4,2,0,3.64,1,1.01
2.149994,57,57,2.64,2,2,0,3.85,1,1.21
2.154999,47,47,2.81,2,2,0,3.85,1,1.04
2.159996,40,40,2.82,4,4,0,3.66,1,0.84
2.165001,39,39,2.91,4,4,0,3.66,1,0.75
2.169998,21,21,2.89,2,2,0,4.08,1,1.19
2.174995,25,25,3,2,2,0,4.08,1,1.08
2.18,42,42,3.08,4,2,0,3.69,1,0.61
2.184997,35,35,3.19,4,2,0,3.69,1,0.5
2.189995,2,2,3.2,2,2,0,3.9,1,0.7
2.195,7,7,3.26,2,2,0,3.9,1,0.64
2.199997,21,21,3.34,2,2,0,3.71,1,0.37
2.204994,16,16,3.4,2,2,0,3.71,1,0.31
2.209999,0,0,3.41,2,0,0,3.71,1,0.3
